기준연월,지역명,방문자 수
202201,경상남도,1.2304834E7
202202,경상남도,1.0301383E7
202203,경상남도,1.1593343E7
202204,경상남도,1.1799059E7
202205,경상남도,1.327091E7
202206,경상남도,1.1945907E7
202207,경상남도,1.4016644E7
202208,경상남도,1.4282127E7
202209,경상남도,1.3592439E7
202210,경상남도,1.402865E7
202211,경상남도,1.1919437E7
202212,경상남도,1.1504035E7
202301,경상남도,1.3465606E7
202302,경상남도,1.0727986E7
202303,경상남도,1.3762383E7
202304,경상남도,1.2457095E7
202305,경상남도,1.3513123E7
202306,경상남도,1.2309293E7
