,기초지자체,기타관광,레저스포츠,문화관광,쇼핑,숙박,역사관광,음식,자연관광,체험관광,외부방문자 수
17,서울특별시 송파구,228246.0,325600.14285714284,21440424.0,38759794.0,9067793.0,279708.5238095238,34185987.14285714,725138.1904761905,14726.0,105182615.0
18,서울특별시 양천구,0.0,2092585.0,4141324.0,16502967.0,129137.0,192844.0,11908804.0,689.0,3788.0,34436423.0
19,서울특별시 영등포구,884895.0,431396.14285714284,14366587.0,43326264.0,10577471.0,12714.52380952381,26231556.14285714,0.0,960.0,95975597.0
20,서울특별시 용산구,8701952.0,93999.14285714287,24033921.0,11960048.0,12174859.0,221062.52380952382,27282463.14285714,955475.1904761905,1712.0,85581742.0
21,서울특별시 은평구,744216.0,558217.0,2324941.0,13842024.0,1364831.0,2592689.0,11605463.0,111535.0,4240.0,32612439.0
22,서울특별시 종로구,6824439.0,70709.14285714287,29610632.0,12501180.0,14166217.0,17121820.523809522,35919697.14285714,133895.19047619047,11652.0,116517658.0
23,서울특별시 중구,537321.0,55352.14285714286,11092186.0,46680669.0,35536679.0,987687.5238095238,25481721.14285714,0.0,6024.0,120475569.0
24,서울특별시 중랑구,231103.0,8951.142857142862,2622374.0,18052713.0,899011.0,166661.52380952382,8896831.142857144,0.0,4957.0,30979018.0
25,경기도 가평군,1766811.0,3698276.1428571427,1760579.0,66216.0,8394431.0,114086.52380952382,7978197.142857143,2024088.1904761905,8050.0,25967244.0
26,경기도 고양시 덕양구,2889715.0,3319255.1428571427,4254493.0,15030864.0,1058189.0,1472880.5238095238,28735818.14285714,0.0,287713.0,57199421.0
27,경기도 고양시 일산동구,785563.0,409955.14285714284,6263715.0,13316276.0,1792134.0,337747.5238095238,31651397.14285714,0.0,50876.0,54704936.0
28,경기도 고양시 일산서구,648156.0,177065.14285714287,12042354.0,12104945.0,1304607.0,0.0,11234554.142857144,0.0,69001.0,37705411.0
29,경기도 과천시,38100.0,2123637.1428571427,8426102.0,477065.0,120801.0,917617.5238095238,5763741.142857143,23357.190476190473,10292.0,18056965.0
30,경기도 광명시,11715035.0,926711.1428571428,1123330.0,9988462.0,1127990.0,42023.52380952381,9706177.142857144,1051261.1904761905,6093.0,35843333.0
31,경기도 광주시,397960.0,5386757.0,2949781.0,2209391.0,2925382.0,1291476.0,24583019.0,3216069.0,60157.0,42067609.0
32,경기도 구리시,212372.0,422976.14285714284,2535238.0,15768402.0,1791135.0,805983.5238095238,18334730.14285714,0.0,102580.0,40070142.0
33,경기도 군포시,199030.0,1471383.9999999998,1654923.0,8399296.0,663891.0,208181.0,10782394.0,30198.0,3432.0,22877014.0
34,경기도 김포시,210372.0,966147.1428571428,3668505.0,12348974.0,2152092.0,307889.5238095238,23987051.14285714,1711525.1904761905,125037.0,45633843.0
35,경기도 남양주시,3777184.0,2644244.1428571427,4567078.0,10527358.0,2139538.0,2031328.5238095238,38253797.14285714,767426.1904761905,146927.0,65011781.0
36,경기도 동두천시,158803.0,284487.14285714284,665718.0,911041.0,839774.0,10609.52380952381,5103147.142857143,343076.1904761905,1017.0,8474008.0
37,경기도 부천시,2027107.0,181356.14285714287,8855916.0,23963436.0,2298807.0,366303.5238095238,24655013.14285714,56293.19047619047,43197.0,62603679.0
38,경기도 성남시 분당구,890592.0,1538209.142857143,5009957.0,19818701.0,2601105.0,239523.52380952382,45762309.14285714,0.0,13678.0,75989038.0
39,경기도 성남시 수정구,141248.0,952383.1428571428,4351673.0,4364645.0,3371943.0,443689.5238095238,22199804.14285714,1732.1904761904734,49725.0,36032733.0
40,경기도 성남시 중원구,0.0,0.0,2039619.0,8804759.0,2976633.0,81506.52380952382,9529882.142857144,0.0,84925.0,23655988.0
41,경기도 수원시 권선구,2427807.0,632807.1428571428,2683929.0,14431571.0,1561498.0,89021.52380952382,14916174.142857144,0.0,102006.0,36958541.0
42,경기도 수원시 영통구,7438.0,262281.14285714284,5719987.0,18187832.0,915317.0,9417.52380952381,24199354.14285714,116498.19047619047,9917.0,49583795.0
43,경기도 수원시 장안구,12015.0,19226.142857142862,6594278.0,6661308.0,723739.0,660018.5238095238,15461837.142857144,538375.1904761905,791086.0,31618132.0
44,경기도 수원시 팔달구,6915052.0,70832.14285714287,6815272.0,9890497.0,6314693.0,4153025.523809524,21785193.14285714,0.0,3363.0,56055866.0
45,경기도 시흥시,173299.0,2513061.1428571427,8376280.0,10938733.0,1883025.0,187224.52380952382,22494208.14285714,685425.1904761905,71694.0,47479199.0
46,경기도 안산시 단원구,843918.0,1460165.142857143,6074680.0,12143499.0,5347522.0,57927.52380952381,18622093.14285714,318256.1904761905,57253.0,45081112.0
47,경기도 안산시 상록구,1361880.0,2626794.1428571427,3202670.0,3349873.0,1608470.0,210860.52380952382,12278614.142857144,98945.19047619047,139943.0,25034550.0
48,경기도 안성시,1013420.0,7527256.142857143,2601854.0,6892519.0,1546222.0,870036.5238095238,11615171.142857144,912681.1904761905,102372.0,33237782.0
49,경기도 안양시 동안구,75531.0,394153.14285714284,2540703.0,13275749.0,1045558.0,8384.52380952381,18528673.14285714,0.0,1798.0,35966917.0
50,경기도 안양시 만안구,321787.0,805757.1428571428,6854442.0,4009598.0,1899660.0,1845226.5238095238,10620271.142857144,33401.19047619047,3717.0,26550110.0
51,경기도 양주시,264408.0,2214384.1428571427,4132705.0,2366331.0,2003808.0,377314.5238095238,16688338.142857144,981508.1904761905,457082.0,29642128.0
52,경기도 양평군,4194487.0,1644069.0,2097096.0,965119.0,5262970.0,1170664.0,13966721.0,1093290.0,90369.0,29532404.0
53,경기도 여주시,358287.0,8132123.142857143,845905.0,3756640.0,1027387.0,576764.5238095238,8323194.142857143,125466.19047619047,85128.0,23386911.0
54,경기도 연천군,958540.0,678899.1428571428,887412.0,98951.0,1546438.0,762310.5238095238,2139612.1428571427,735550.1904761905,100564.0,8064446.0
55,경기도 오산시,137361.0,670512.0,1650122.0,10225936.0,1098116.0,186821.0,11875545.0,312905.0,5382.0,25626985.0
56,경기도 용인시 기흥구,84631.0,6187591.142857143,3002846.0,17256945.0,1062013.0,2524259.523809524,21363856.14285714,0.0,19094.0,51604154.0
57,경기도 용인시 수지구,68291.0,0.0,1029620.0,11289353.0,648920.0,195887.52380952382,17573843.14285714,0.0,12360.0,30900951.0
58,경기도 용인시 처인구,3929627.0,6861802.142857143,8132168.0,3344187.0,3969236.0,416078.5238095238,15922403.142857144,440602.1904761905,355181.0,43527100.0
59,경기도 의왕시,443901.0,170783.14285714287,1948557.0,6469690.0,631695.0,510656.5238095238,14936168.142857144,281525.1904761905,35819.0,25585045.0
60,경기도 의정부시,524622.0,1220584.9999999998,2424563.0,12294963.0,1339626.0,165827.0,19712171.0,25655.0,8923.0,37180849.0
61,경기도 이천시,1947826.0,7748095.142857143,2406223.0,5322769.0,2298070.0,341728.5238095238,14125533.142857144,60447.19047619047,1405987.0,35812213.0
62,경기도 파주시,5706142.0,3770112.0,4351213.0,8583487.0,2321003.0,780140.0,23140507.0,612170.0,234965.0,48546386.0
63,경기도 평택시,1186168.0,534058.1428571428,4582652.0,9598907.0,2409139.0,131735.52380952382,23434627.14285714,194715.19047619047,74030.0,42302705.0
64,경기도 포천시,652795.0,5732076.142857143,1934587.0,922133.0,4010604.0,221605.52380952382,9723480.142857144,2805309.1904761903,882922.0,27042032.0
65,경기도 하남시,30910.0,1119311.142857143,3559764.0,29977523.0,574123.0,105559.52380952382,15182027.142857144,0.0,21789.0,50672802.0
66,경기도 화성시,4998922.0,6413282.142857143,7563548.0,13136275.0,6011827.0,1715722.5238095238,40205645.14285714,5888450.19047619,1381154.0,87470201.0
67,경상남도 거제시,1635278.0,522857.0,2580618.0,1023270.0,4989583.0,1217575.0,6829740.0,2776793.0,158145.0,20781271.0
68,경상남도 거창군,1700496.0,497111.14285714284,764545.0,193188.0,664751.0,133265.52380952382,1468611.142857143,472535.1904761905,412488.0,6463307.0
69,경상남도 고성군,760820.0,680493.1428571428,1867113.0,320992.0,1362887.0,449068.5238095238,1990268.142857143,656068.1904761905,54688.0,8298648.0
70,경상남도 김해시,1104222.0,1771446.142857143,3719283.0,11084620.0,2303643.0,823906.5238095238,17230560.14285714,206414.19047619047,141448.0,38541795.0
71,경상남도 남해군,1579050.0,182623.14285714287,452327.0,132296.0,1769226.0,709636.5238095238,1818529.142857143,1011446.1904761905,63313.0,7874777.0
72,경상남도 밀양시,2037917.0,1106075.0,1092994.0,364781.0,2132181.0,1899307.0,3801676.0,1016801.0,117728.0,13485425.0
73,경상남도 사천시,2670391.0,1387324.9999999998,1216281.0,1527101.0,1612090.0,513795.0,4616440.0,1253705.0,22569.0,14283983.0
74,경상남도 산청군,948245.0,66486.0,464589.0,61812.0,1387037.0,1424361.0,1525927.0,743557.0,32402.0,6231073.0
75,경상남도 양산시,787484.0,2833226.1428571427,2424622.0,4718391.0,2567020.0,2873980.523809524,12530232.142857144,662534.1904761905,50920.0,29604659.0
76,경상남도 의령군,321537.0,571832.1428571428,394384.0,310089.0,353427.0,615344.5238095238,962022.1428571428,87605.19047619047,5856.0,3778348.0
77,경상남도 진주시,2216286.0,193461.0,1276845.0,4235903.0,2402129.0,574003.0,8661257.0,559334.0,12630.0,20047814.0
78,경상남도 창녕군,404127.0,1193770.142857143,1500849.0,259893.0,1713681.0,360733.5238095238,1909429.142857143,610855.1904761905,369701.0,8479374.0
79,경상남도 창원시 마산합포구,2026007.0,0.0,2151202.0,4627408.0,2066976.0,341594.5238095238,9954706.142857144,1445562.1904761905,138470.0,22887566.0
80,경상남도 창원시 마산회원구,5920039.0,6694.142857142862,2856888.0,2980462.0,469181.0,256576.52380952382,5510355.142857143,176625.19047619047,1283.0,18334537.0
81,경상남도 창원시 성산구,153355.0,252642.14285714287,4704878.0,10107991.0,4093172.0,493461.5238095238,8452124.142857144,104397.19047619047,38838.0,28557681.0
82,경상남도 창원시 의창구,5178400.0,1078223.142857143,2323079.0,3059209.0,1904634.0,1392215.5238095238,12268948.142857144,767882.1904761905,1505452.0,29634884.0
83,경상남도 창원시 진해구,1237566.0,1381363.142857143,1764781.0,2017858.0,881426.0,704678.5238095238,7524333.142857143,380063.1904761905,30228.0,16078546.0
84,경상남도 통영시,1502075.0,232008.0,765007.0,5319621.0,2287676.0,264267.0,4382383.0,590173.0,10657.0,14401486.0
85,경상남도 하동군,1357584.0,128018.0,776209.0,1159267.0,867122.0,1091827.0,1505292.0,261153.0,45634.0,7108144.0
86,경상남도 함안군,440734.0,1193643.0,2736649.0,172934.0,481322.0,1129697.0,3498394.0,105062.0,35635.0,9709939.0
87,경상남도 함양군,475880.0,550880.0,896926.0,89258.0,848049.0,367140.0,998587.0,973819.0,105567.0,4882825.0
88,경상남도 합천군,568755.0,436637.0,1309212.0,75923.0,990564.0,1352643.0,1266127.0,409017.0,39266.0,6364046.0
89,경상북도 경산시,1721107.0,2304878.1428571427,2030808.0,3307846.0,2052383.0,1168548.5238095238,13997588.142857144,512358.1904761905,58444.0,27310483.0
90,경상북도 경주시,2555938.0,1698336.142857143,4841429.0,1036180.0,8058553.0,6745290.523809524,14204351.142857144,1025902.1904761905,42787.0,40365421.0
91,경상북도 고령군,517862.0,1753112.0,933825.0,336011.0,449182.0,186643.0,1170675.0,112788.0,96371.0,5472488.0
92,경상북도 구미시,2348107.0,1033240.1428571428,2029195.0,3028649.0,2208427.0,589248.5238095238,11052868.142857144,123099.19047619047,32773.0,22601856.0
93,경상북도 군위군,373554.0,1718479.142857143,1095299.0,150904.0,414762.0,423932.5238095238,1890082.142857143,158271.19047619047,7283.0,6388817.0
94,경상북도 김천시,3145598.0,1154963.9999999998,544612.0,935114.0,1173304.0,1111705.0,3370187.0,301026.0,39904.0,11240701.0
95,경상북도 문경시,1235918.0,337514.14285714284,843898.0,315241.0,1824916.0,1302066.5238095238,2481829.1428571427,820443.1904761905,351890.0,9669966.0
96,경상북도 봉화군,1127337.0,27928.0,317418.0,61723.0,536905.0,560020.0,828926.0,638813.0,3375.0,4018452.0
97,경상북도 상주시,1271222.0,1091493.142857143,1607375.0,703096.0,1704262.0,360660.5238095238,3911749.1428571427,718350.1904761905,51048.0,11575505.0
98,경상북도 성주군,470197.0,319076.0,567901.0,198904.0,1798298.0,458145.0,1884865.0,775222.0,86244.0,6474753.0
99,경상북도 안동시,1918520.0,572510.1428571428,1265010.0,2103207.0,1798144.0,2569782.523809524,4665117.142857143,90640.19047619047,136721.0,15276054.0
100,경상북도 영덕군,412196.0,526635.0,1169239.0,485938.0,1367774.0,81305.0,1565049.0,3799812.0,18998.0,9003846.0
101,경상북도 영양군,152854.0,0.0,147211.0,48334.0,225585.0,229062.52380952382,178243.14285714287,392812.1904761905,5321.0,1533445.0
102,경상북도 영주시,1181394.0,27126.142857142862,630214.0,576367.0,1107177.0,1501455.5238095238,2518057.1428571427,137546.19047619047,59768.0,7895434.0
103,경상북도 영천시,1308181.0,1750297.0,949986.0,875427.0,1114595.0,1218354.0,3513633.0,791171.0,46474.0,11144838.0
104,경상북도 예천군,900667.0,622520.0,747036.0,140935.0,393691.0,710169.0,2135086.0,557440.0,319469.0,6103733.0
105,경상북도 울릉군,300878.0,0.0,394795.0,6827.0,230770.0,2141.523809523809,264691.14285714284,400353.1904761905,0.0,1732771.0
106,경상북도 울진군,679155.0,516835.0,626263.0,119363.0,1181194.0,208850.0,1021019.0,2479113.0,738979.0,7147491.0
107,경상북도 의성군,510173.0,1732983.0,646849.0,299615.0,433039.0,768558.0,1384793.0,550080.0,132723.0,6374777.0
108,경상북도 청도군,746915.0,939982.1428571428,872564.0,109082.0,1439196.0,1452510.5238095238,2893037.1428571427,316586.1904761905,381415.0,9307352.0
109,경상북도 청송군,109163.0,3975.0,251774.0,49212.0,1313884.0,196941.0,905471.0,2073974.0,88281.0,4569394.0
110,경상북도 칠곡군,1645886.0,2153059.0,1843517.0,415226.0,1862383.0,794187.0,8001578.0,1454477.0,569082.0,18316116.0
111,경상북도 포항시 남구,4850381.0,146368.14285714287,3011962.0,2085687.0,3260277.0,274105.5238095238,9843991.142857144,2436445.1904761903,100216.0,26165944.0
112,경상북도 포항시 북구,2107121.0,959783.1428571428,1762915.0,4947223.0,2810300.0,406036.5238095238,10186492.142857144,3437845.1904761903,74909.0,26849144.0
113,광주광역시 광산구,3604330.0,1347157.9999999998,3766542.0,6235003.0,3620052.0,100472.0,20175657.0,11504.0,23392.0,38348013.0
114,광주광역시 남구,571524.0,500641.14285714284,1184205.0,2397885.0,987587.0,279040.5238095238,11921061.142857144,0.0,6830.0,17972459.0
115,광주광역시 동구,214498.0,413888.14285714284,4984774.0,7990436.0,2629171.0,795362.5238095238,12701152.142857144,0.0,5370.0,29832869.0
116,광주광역시 북구,1260373.0,249539.14285714287,8185695.0,5808571.0,2830434.0,404251.5238095238,21949669.14285714,0.0,5304.0,40801989.0
117,광주광역시 서구,4060388.0,173616.14285714287,4519073.0,10343865.0,3713390.0,231706.52380952382,19310939.14285714,118664.19047619047,1279.0,42628745.0
118,대구광역시 남구,458427.0,0.0,2100588.0,3444736.0,1319433.0,323843.5238095238,16043309.142857144,0.0,5228.0,23764996.0
119,대구광역시 달서구,467.0,446217.14285714284,7657132.0,11182355.0,3129640.0,139677.52380952382,22010420.14285714,1587262.1904761905,394649.0,46704070.0
120,대구광역시 달성군,541359.0,624110.1428571428,6073486.0,576790.0,1121796.0,1107321.5238095238,15106898.142857144,676703.1904761905,67214.0,26051928.0
121,대구광역시 동구,10257581.0,515419.14285714284,3858093.0,16345364.0,3550914.0,1336909.5238095238,14047402.142857144,21921.190476190473,184509.0,50274865.0
122,대구광역시 북구,642605.0,519148.14285714284,7504843.0,14991338.0,2944891.0,55944.52380952381,14709836.142857144,143141.19047619047,32109.0,41700523.0
123,대구광역시 서구,3306999.0,10506.142857142862,567317.0,6383835.0,1259892.0,0.0,5771527.142857143,0.0,522.0,17397015.0
124,대구광역시 수성구,29210.0,647924.1428571428,4314572.0,3282919.0,5123978.0,180941.52380952382,26697916.14285714,1886944.1904761905,12277.0,42332930.0
125,대구광역시 중구,180002.0,47776.14285714286,9016737.0,21214398.0,3609166.0,303666.5238095238,19237559.14285714,0.0,25254.0,53731822.0
126,대전광역시 대덕구,2494597.0,508775.14285714284,1321369.0,3878033.0,2349052.0,91824.52380952382,10491921.142857144,329101.1904761905,5407.0,21626329.0
127,대전광역시 동구,13507099.0,24780.142857142862,1768667.0,3058167.0,1549172.0,54892.52380952381,8877865.142857144,543719.1904761905,1182.0,29541794.0
128,대전광역시 서구,389404.0,179302.14285714287,3990020.0,14895342.0,2996764.0,257494.52380952382,24645794.14285714,2468855.1904761903,8498.0,49987724.0
129,대전광역시 유성구,883346.0,925862.1428571428,4818251.0,13448992.0,5403394.0,235920.52380952382,23106954.14285714,0.0,15179.0,48965964.0
130,대전광역시 중구,2353756.0,47273.14285714286,7342914.0,6290557.0,1671840.0,170842.52380952382,16573859.142857144,75056.19047619047,2775.0,34685469.0
131,부산광역시 강서구,11655398.0,1248437.142857143,3285410.0,2521439.0,1668727.0,52276.52380952381,11839279.142857144,913288.1904761905,20684.0,33361187.0
132,부산광역시 금정구,3173546.0,2174589.0,2003971.0,3504160.0,597591.0,2493047.0,11764202.0,26875.0,151363.0,25353884.0
133,부산광역시 기장군,585672.0,1853007.142857143,4105946.0,7221941.0,2923586.0,2419334.523809524,15442065.142857144,1864931.1904761905,146877.0,36719242.0
134,부산광역시 남구,286893.0,212238.14285714287,6103080.0,5037915.0,1679644.0,243844.52380952382,9577703.142857144,2136171.1904761903,0.0,25433739.0
135,부산광역시 동구,6304815.0,3822.1428571428623,991926.0,6029908.0,4709764.0,167035.52380952382,7042889.142857143,1519372.1904761905,0.0,26925244.0
136,부산광역시 동래구,229710.0,708072.0,3656646.0,7911263.0,2718185.0,532770.0,13126979.0,906.0,1835869.0,30185290.0
137,부산광역시 부산진구,1227559.0,225679.14285714287,7696159.0,25976235.0,7341284.0,1357748.5238095238,17766380.14285714,0.0,26538.0,61717396.0
138,부산광역시 북구,2406314.0,599019.1428571428,1788819.0,4761736.0,1671789.0,119684.52380952382,8663950.142857144,435172.1904761905,1030.0,20603764.0
139,부산광역시 사상구,3487819.0,185400.14285714287,2206633.0,7166580.0,2056950.0,140563.52380952382,8625010.142857144,0.0,18471.0,23987751.0
140,부산광역시 사하구,1464811.0,612766.0,1377158.0,4068080.0,934413.0,96214.0,8326957.0,4038319.0,1019.0,20384228.0
141,부산광역시 서구,2477799.0,80595.14285714287,1775958.0,1512813.0,2626926.0,248465.52380952382,4469544.142857143,4747127.19047619,2534.0,18098011.0
142,부산광역시 수영구,28790.0,167807.14285714287,1227380.0,7605849.0,3004085.0,115661.52380952382,15866619.142857144,4913200.19047619,6618.0,33091931.0
143,부산광역시 연제구,23616.0,26693.142857142862,338663.0,10129688.0,2153953.0,466589.5238095238,11108337.142857144,0.0,2678.0,24346700.0
144,부산광역시 영도구,253846.0,123029.14285714287,2431912.0,852555.0,1719139.0,2961556.523809524,8078432.142857143,0.0,182869.0,16700401.0
145,부산광역시 중구,250773.0,0.0,2745995.0,19200335.0,5514972.0,85500.52380952382,5929628.142857143,0.0,0.0,33796862.0
146,부산광역시 해운대구,1528447.0,763974.1428571428,7308538.0,12861000.0,12847891.0,186818.52380952382,18143575.14285714,5478637.19047619,313436.0,59588566.0
147,강원도 강릉시,1200411.0,528368.1428571428,2443694.0,3653703.0,6121711.0,833039.5238095238,12584626.142857144,4308282.19047619,164449.0,31993893.0
148,강원도 고성군,330270.0,583667.1428571428,853100.0,85791.0,4121695.0,468626.5238095238,2998107.1428571427,2080082.1904761905,42544.0,11720014.0
149,강원도 동해시,783774.0,128204.14285714287,966719.0,959092.0,2343695.0,102562.52380952382,2539363.1428571427,2762643.1904761903,430.0,10742519.0
150,강원도 삼척시,705552.0,145888.14285714287,487683.0,351830.0,4161496.0,70264.52380952382,2467480.1428571427,1955348.1904761905,13249.0,10514935.0
151,강원도 속초시,1264312.0,179710.14285714287,926549.0,3359246.0,5438267.0,95434.52380952382,8471812.142857144,2346725.1904761903,174372.0,22412903.0
152,강원도 양구군,309283.0,12044.142857142862,601742.0,67298.0,485991.0,25339.52380952381,607521.1428571428,288138.1904761905,3298.0,2556904.0
153,강원도 양양군,435622.0,1033272.1428571428,438783.0,331307.0,4366754.0,1352560.5238095238,3524927.1428571427,3243916.1904761903,169041.0,15052583.0
154,강원도 영월군,379710.0,66733.14285714287,887214.0,410182.0,1782512.0,1306745.5238095238,986470.1428571428,233561.19047619047,9328.0,6218643.0
155,강원도 원주시,3085311.0,2831719.1428571427,2589094.0,2889086.0,3494725.0,541084.5238095238,12323461.142857144,314547.1904761905,48915.0,28274475.0
156,강원도 인제군,930360.0,404205.0,766902.0,45576.0,1527079.0,918821.0,2157586.0,1918564.0,55621.0,8301599.0
157,강원도 정선군,622027.0,202670.14285714287,2320201.0,513149.0,2946497.0,72366.52380952382,808350.1428571428,408688.1904761905,2980.0,8053178.0
158,강원도 철원군,1347667.0,368179.0,921886.0,153051.0,637457.0,544501.0,1689699.0,1141865.0,12019.0,6393109.0
159,강원도 춘천시,1364865.0,4493585.0,3125821.0,1999888.0,3036222.0,259809.0,14403561.0,1167109.0,98008.0,28996486.0
160,강원도 태백시,805258.0,312337.14285714284,623943.0,415234.0,803549.0,97009.52380952382,1147696.142857143,386238.1904761905,190.0,4747705.0
161,강원도 평창군,1386575.0,1112589.142857143,1967782.0,277041.0,5531214.0,836634.5238095238,3411813.1428571427,311540.1904761905,247325.0,15238764.0
162,강원도 홍천군,457635.0,3257859.1428571427,2038967.0,49998.0,6398608.0,82867.52380952382,2907094.1428571427,246868.19047619047,28124.0,15624271.0
163,강원도 화천군,637805.0,203030.0,1350995.0,33242.0,858254.0,113207.0,486122.0,193521.0,11372.0,3803476.0
164,강원도 횡성군,704083.0,2910867.1428571427,480544.0,222269.0,2903347.0,22449.52380952381,3640223.1428571427,452641.1904761905,47662.0,11540451.0
165,세종특별자치시 세종특별자치시,2281866.0,959060.1428571428,3820257.0,3856378.0,1193061.0,235276.52380952382,14428334.142857144,408123.1904761905,24627.0,27363780.0
166,울산광역시 남구,2270790.0,228004.14285714287,5401469.0,10299970.0,4160256.0,250335.52380952382,14995959.142857144,367560.1904761905,2288.0,38132501.0
167,울산광역시 동구,715762.0,0.0,2174375.0,1121282.0,1356444.0,42651.52380952381,4282271.142857143,1861824.1904761905,1751.0,11676375.0
168,울산광역시 북구,1447525.0,459461.14285714284,898379.0,5386159.0,1133874.0,163473.52380952382,10831745.142857144,65525.19047619047,25092.0,20567279.0
169,울산광역시 울주군,6921374.0,1856973.142857143,1959645.0,1207939.0,2293901.0,872756.5238095238,10894018.142857144,3164608.1904761903,278892.0,29606358.0
170,울산광역시 중구,22859.0,48346.14285714286,6024958.0,2623879.0,1720624.0,694968.5238095238,10942006.142857144,0.0,14647.0,22193009.0
171,인천광역시 강화군,923970.0,743329.1428571428,739477.0,1383921.0,2217075.0,1482055.5238095238,4972505.142857143,2179088.1904761903,263109.0,15060631.0
172,인천광역시 계양구,165319.0,331060.14285714284,3563304.0,5981374.0,1083270.0,96404.52380952382,12674900.142857144,393818.1904761905,46044.0,24491746.0
173,인천광역시 남동구,465.0,691294.1428571428,6052279.0,12601699.0,3257953.0,227165.52380952382,23084540.14285714,347313.1904761905,129871.0,46548830.0
174,인천광역시 동구,715.0,75542.14285714287,700363.0,6283054.0,151125.0,0.0,1389884.142857143,186658.19047619047,358.0,8942322.0
175,인천광역시 미추홀구,3972103.0,61569.14285714286,4779935.0,14217701.0,1796691.0,686039.5238095238,13146599.142857144,0.0,2326.0,38763567.0
176,인천광역시 부평구,11068.0,228237.14285714287,3957824.0,15681871.0,2186020.0,203285.52380952382,20199559.14285714,0.0,5960.0,42570977.0
177,인천광역시 서구,373029.0,3547643.1428571427,5890128.0,9025123.0,1617827.0,113714.52380952382,24758844.14285714,51155.19047619047,13209.0,45546922.0
178,인천광역시 연수구,277289.0,1449308.142857143,5370845.0,12445888.0,3853489.0,142906.52380952382,15982205.142857144,0.0,11901.0,39669433.0
179,인천광역시 옹진군,508611.0,472057.14285714284,48532.0,45778.0,1562892.0,9597.52380952381,1411375.142857143,1466768.1904761905,54785.0,5736647.0
180,인천광역시 중구,24098107.0,1696240.142857143,1566795.0,2768880.0,5021817.0,43618.52380952381,10962312.142857144,2150134.1904761903,163390.0,48628030.0
181,전라남도 강진군,680219.0,553322.0,598801.0,123364.0,458022.0,876219.0,1011697.0,1135754.0,33516.0,5047634.0
182,전라남도 고흥군,980317.0,110514.0,803873.0,141399.0,802528.0,78773.0,898303.0,2692644.0,30946.0,6115894.0
183,전라남도 곡성군,1414336.0,461674.0,838190.0,151602.0,502984.0,301184.0,1288615.0,99044.0,3484.0,4977078.0
184,전라남도 광양시,709297.0,153575.14285714287,898744.0,2731440.0,1806016.0,100501.52380952382,4880112.142857143,556938.1904761905,190421.0,12183052.0
185,전라남도 구례군,215537.0,34640.0,594442.0,129977.0,821734.0,1707182.0,1169120.0,773423.0,178400.0,5201175.0
186,전라남도 나주시,1478043.0,1282868.0,1417899.0,561437.0,1582856.0,428546.0,7681004.0,172840.0,76639.0,14597951.0
