,기초지자체,기타관광,레저스포츠,문화관광,쇼핑,숙박,역사관광,음식,자연관광,체험관광,외부방문자 수
23,서울특별시 중구,537321.0,68923.57142857142,11092186.0,46680669.0,35536679.0,989949.4285714286,25495292.571428575,0.0,6024.0,120475569.0
24,서울특별시 중랑구,231103.0,22522.571428571435,2622374.0,18052713.0,899011.0,168923.42857142858,8910402.57142857,0.0,4957.0,30979018.0
25,경기도 가평군,1766811.0,3711847.571428572,1760579.0,66216.0,8394431.0,116348.42857142858,7991768.571428571,2042183.4285714286,8050.0,25967244.0
26,경기도 고양시 덕양구,2889715.0,3332826.571428572,4254493.0,15030864.0,1058189.0,1475142.4285714286,28749389.571428575,11766.428571428572,287713.0,57199421.0
27,경기도 고양시 일산동구,785563.0,423526.5714285715,6263715.0,13316276.0,1792134.0,340009.4285714285,31664968.571428575,0.0,50876.0,54704936.0
28,경기도 고양시 일산서구,648156.0,190636.57142857142,12042354.0,12104945.0,1304607.0,0.0,11248125.57142857,0.0,69001.0,37705411.0
29,경기도 과천시,38100.0,2137208.571428572,8426102.0,477065.0,120801.0,919879.4285714286,5777312.571428571,41452.42857142858,10292.0,18056965.0
30,경기도 광명시,11715035.0,940282.5714285714,1123330.0,9988462.0,1127990.0,44285.428571428565,9719748.57142857,1069356.4285714286,6093.0,35843333.0
31,경기도 광주시,397960.0,5386757.0,2949781.0,2209391.0,2925382.0,1291476.0,24293496.0,3216069.0,60157.0,42067609.0
32,경기도 구리시,212372.0,436547.5714285715,2535238.0,15768402.0,1791135.0,808245.4285714286,18348301.571428575,0.0,102580.0,40070142.0
33,경기도 군포시,199030.0,1308528.0,1654923.0,8399296.0,663891.0,208181.0,10782394.0,30198.0,3432.0,22877014.0
34,경기도 김포시,210372.0,979718.5714285714,3668505.0,12348974.0,2152092.0,310151.4285714285,24000622.571428575,1729620.4285714286,125037.0,45633843.0
35,경기도 남양주시,3777184.0,2657815.571428572,4567078.0,10527358.0,2139538.0,2033590.4285714286,38267368.57142857,785521.4285714286,146927.0,65011781.0
36,경기도 동두천시,158803.0,298058.5714285715,665718.0,911041.0,839774.0,12871.428571428572,5116718.571428571,361171.4285714285,1017.0,8474008.0
37,경기도 부천시,2027107.0,194927.57142857142,8855916.0,23963436.0,2298807.0,368565.4285714285,24668584.571428575,74388.42857142858,43197.0,62603679.0
38,경기도 성남시 분당구,890592.0,1551780.5714285714,5009957.0,19818701.0,2601105.0,241785.42857142858,45775880.57142857,0.0,13678.0,75989038.0
39,경기도 성남시 수정구,141248.0,965954.5714285714,4351673.0,4364645.0,3371943.0,445951.4285714285,22213375.571428575,19827.428571428576,49725.0,36032733.0
40,경기도 성남시 중원구,0.0,3229.571428571433,2039619.0,8804759.0,2976633.0,83768.42857142858,9543453.57142857,11087.428571428572,84925.0,23655988.0
41,경기도 수원시 권선구,2427807.0,646378.5714285714,2683929.0,14431571.0,1561498.0,91283.42857142858,14929745.57142857,0.0,102006.0,36958541.0
42,경기도 수원시 영통구,7438.0,275852.5714285715,5719987.0,18187832.0,915317.0,11679.428571428572,24212925.571428575,134593.42857142858,9917.0,49583795.0
43,경기도 수원시 장안구,12015.0,32797.571428571435,6594278.0,6661308.0,723739.0,662280.4285714286,15475408.57142857,556470.4285714286,791086.0,31618132.0
44,경기도 수원시 팔달구,6915052.0,84403.57142857142,6815272.0,9890497.0,6314693.0,4155287.428571428,21798764.571428575,0.0,3363.0,56055866.0
45,경기도 시흥시,173299.0,2526632.571428572,8376280.0,10938733.0,1883025.0,189486.42857142858,22507779.571428575,703520.4285714286,71694.0,47479199.0
46,경기도 안산시 단원구,843918.0,1473736.5714285714,6074680.0,12143499.0,5347522.0,60189.428571428565,18635664.571428575,336351.4285714285,57253.0,45081112.0
47,경기도 안산시 상록구,1361880.0,2640365.571428572,3202670.0,3349873.0,1608470.0,213122.42857142858,12292185.57142857,117040.42857142858,139943.0,25034550.0
48,경기도 안성시,1013420.0,7540827.571428571,2601854.0,6892519.0,1546222.0,872298.4285714286,11628742.57142857,930776.4285714286,102372.0,33237782.0
49,경기도 안양시 동안구,75531.0,407724.5714285715,2540703.0,13275749.0,1045558.0,10646.428571428572,18542244.571428575,0.0,1798.0,35966917.0
50,경기도 안양시 만안구,321787.0,819328.5714285714,6854442.0,4009598.0,1899660.0,1847488.4285714286,10633842.57142857,51496.42857142858,3717.0,26550110.0
51,경기도 양주시,264408.0,2227955.571428572,4132705.0,2366331.0,2003808.0,379576.4285714285,16701909.57142857,999603.4285714286,457082.0,29642128.0
52,경기도 양평군,4194487.0,1644069.0,2097096.0,965119.0,5262970.0,1170664.0,13677198.0,1093290.0,90369.0,29532404.0
53,경기도 여주시,358287.0,8145694.571428571,845905.0,3756640.0,1027387.0,579026.4285714286,8336765.571428571,143561.42857142858,85128.0,23386911.0
54,경기도 연천군,958540.0,692470.5714285714,887412.0,98951.0,1546438.0,764572.4285714286,2153183.571428572,753645.4285714286,100564.0,8064446.0
55,경기도 오산시,137361.0,507655.99999999994,1650122.0,10225936.0,1098116.0,186821.0,11875545.0,312905.0,5382.0,25626985.0
56,경기도 용인시 기흥구,84631.0,6201162.571428571,3002846.0,17256945.0,1062013.0,2526521.428571428,21377427.571428575,0.0,19094.0,51604154.0
57,경기도 용인시 수지구,68291.0,0.0,1029620.0,11289353.0,648920.0,198149.42857142858,17587414.571428575,0.0,12360.0,30900951.0
58,경기도 용인시 처인구,3929627.0,6875373.571428571,8132168.0,3344187.0,3969236.0,418340.4285714285,15935974.57142857,458697.4285714285,355181.0,43527100.0
59,경기도 의왕시,443901.0,184354.57142857142,1948557.0,6469690.0,631695.0,512918.4285714285,14949739.57142857,299620.4285714285,35819.0,25585045.0
60,경기도 의정부시,524622.0,1057729.0,2424563.0,12294963.0,1339626.0,165827.0,19712171.0,25655.0,8923.0,37180849.0
61,경기도 이천시,1947826.0,7761666.571428571,2406223.0,5322769.0,2298070.0,343990.4285714285,14139104.57142857,78542.42857142858,1405987.0,35812213.0
62,경기도 파주시,5706142.0,3770112.0,4351213.0,8583487.0,2321003.0,780140.0,22850984.0,612170.0,234965.0,48546386.0
63,경기도 평택시,1186168.0,547629.5714285714,4582652.0,9598907.0,2409139.0,133997.42857142858,23448198.571428575,212810.42857142858,74030.0,42302705.0
64,경기도 포천시,652795.0,5745647.571428571,1934587.0,922133.0,4010604.0,223867.42857142858,9737051.57142857,2823404.428571428,882922.0,27042032.0
65,경기도 하남시,30910.0,1132882.5714285714,3559764.0,29977523.0,574123.0,107821.42857142858,15195598.57142857,0.0,21789.0,50672802.0
66,경기도 화성시,4998922.0,6426853.571428571,7563548.0,13136275.0,6011827.0,1717984.4285714286,40219216.57142857,5906545.428571429,1381154.0,87470201.0
67,경상남도 거제시,1635278.0,522857.0,2580618.0,1023270.0,4989583.0,1217575.0,6540217.0,2776793.0,158145.0,20781271.0
68,경상남도 거창군,1700496.0,510682.5714285714,764545.0,193188.0,664751.0,135527.42857142858,1482182.5714285714,490630.4285714285,412488.0,6463307.0
69,경상남도 고성군,760820.0,694064.5714285714,1867113.0,320992.0,1362887.0,451330.4285714285,2003839.5714285714,674163.4285714286,54688.0,8298648.0
70,경상남도 김해시,1104222.0,1785017.5714285714,3719283.0,11084620.0,2303643.0,826168.4285714286,17244131.571428575,224509.42857142858,141448.0,38541795.0
71,경상남도 남해군,1579050.0,196194.57142857142,452327.0,132296.0,1769226.0,711898.4285714286,1832100.5714285714,1029541.4285714286,63313.0,7874777.0
72,경상남도 밀양시,2037917.0,1106075.0,1092994.0,364781.0,2132181.0,1873761.0,3801676.0,1016801.0,117728.0,13485425.0
73,경상남도 사천시,2670391.0,1224469.0,1216281.0,1527101.0,1612090.0,513795.0,4616440.0,1253705.0,22569.0,14283983.0
74,경상남도 산청군,948245.0,66486.0,464589.0,61812.0,1387037.0,1424361.0,1525927.0,614881.0,32402.0,6231073.0
75,경상남도 양산시,787484.0,2846797.571428572,2424622.0,4718391.0,2567020.0,2876242.428571428,12543803.57142857,680629.4285714286,50920.0,29604659.0
76,경상남도 의령군,321537.0,585403.5714285714,394384.0,310089.0,353427.0,617606.4285714286,975593.5714285714,105700.42857142858,5856.0,3778348.0
77,경상남도 진주시,2216286.0,193461.0,1276845.0,4235903.0,2402129.0,548457.0,8661257.0,559334.0,12630.0,20047814.0
78,경상남도 창녕군,404127.0,1207341.5714285714,1500849.0,259893.0,1713681.0,362995.4285714285,1923000.5714285714,628950.4285714286,369701.0,8479374.0
79,경상남도 창원시 마산합포구,2026007.0,0.0,2151202.0,4627408.0,2066976.0,343856.4285714285,9968277.57142857,1463657.4285714286,138470.0,22887566.0
80,경상남도 창원시 마산회원구,5920039.0,20265.571428571435,2856888.0,2980462.0,469181.0,258838.42857142858,5523926.571428571,194720.42857142858,1283.0,18334537.0
81,경상남도 창원시 성산구,153355.0,266213.5714285715,4704878.0,10107991.0,4093172.0,495723.4285714285,8465695.57142857,122492.42857142858,38838.0,28557681.0
82,경상남도 창원시 의창구,5178400.0,1091794.5714285714,2323079.0,3059209.0,1904634.0,1394477.4285714286,12282519.57142857,785977.4285714286,1505452.0,29634884.0
83,경상남도 창원시 진해구,1237566.0,1394934.5714285714,1764781.0,2017858.0,881426.0,706940.4285714286,7537904.571428571,398158.4285714285,30228.0,16078546.0
84,경상남도 통영시,1502075.0,232008.0,765007.0,5319621.0,2287676.0,264267.0,4092860.0,590173.0,10657.0,14401486.0
85,경상남도 하동군,1357584.0,128018.0,776209.0,1159267.0,867122.0,1066281.0,1505292.0,261153.0,45634.0,7108144.0
86,경상남도 함안군,440734.0,1193643.0,2736649.0,172934.0,481322.0,1104151.0,3498394.0,105062.0,35635.0,9709939.0
87,경상남도 함양군,475880.0,550880.0,896926.0,89258.0,848049.0,367140.0,998587.0,845143.0,105567.0,4882825.0
88,경상남도 합천군,568755.0,436637.0,1309212.0,75923.0,990564.0,1327097.0,1266127.0,409017.0,39266.0,6364046.0
89,경상북도 경산시,1721107.0,2318449.571428572,2030808.0,3307846.0,2052383.0,1170810.4285714286,14011159.57142857,530453.4285714286,58444.0,27310483.0
90,경상북도 경주시,2555938.0,1711907.5714285714,4841429.0,1036180.0,8058553.0,6747552.428571429,14217922.57142857,1043997.4285714286,42787.0,40365421.0
91,경상북도 고령군,517862.0,1753112.0,933825.0,336011.0,449182.0,161097.0,1170675.0,112788.0,96371.0,5472488.0
92,경상북도 구미시,2348107.0,1046811.5714285714,2029195.0,3028649.0,2208427.0,591510.4285714286,11066439.57142857,141194.42857142858,32773.0,22601856.0
93,경상북도 군위군,373554.0,1732050.5714285714,1095299.0,150904.0,414762.0,426194.4285714285,1903653.5714285714,176366.42857142858,7283.0,6388817.0
94,경상북도 김천시,3145598.0,992108.0,544612.0,935114.0,1173304.0,1111705.0,3370187.0,301026.0,39904.0,11240701.0
95,경상북도 문경시,1235918.0,351085.5714285715,843898.0,315241.0,1824916.0,1304328.4285714286,2495400.571428572,838538.4285714286,351890.0,9669966.0
96,경상북도 봉화군,1127337.0,27928.0,317418.0,61723.0,536905.0,534474.0,828926.0,638813.0,3375.0,4018452.0
97,경상북도 상주시,1271222.0,1105064.5714285714,1607375.0,703096.0,1704262.0,362922.4285714285,3925320.571428572,736445.4285714286,51048.0,11575505.0
98,경상북도 성주군,470197.0,319076.0,567901.0,198904.0,1798298.0,432599.0,1884865.0,775222.0,86244.0,6474753.0
99,경상북도 안동시,1918520.0,586081.5714285714,1265010.0,2103207.0,1798144.0,2572044.428571428,4678688.571428571,108735.42857142858,136721.0,15276054.0
100,경상북도 영덕군,412196.0,526635.0,1169239.0,485938.0,1367774.0,81305.0,1565049.0,3671136.0,18998.0,9003846.0
101,경상북도 영양군,152854.0,11358.571428571433,147211.0,48334.0,225585.0,231324.42857142858,191814.57142857142,410907.4285714285,5321.0,1533445.0
102,경상북도 영주시,1181394.0,40697.571428571435,630214.0,576367.0,1107177.0,1503717.4285714286,2531628.571428572,155641.42857142858,59768.0,7895434.0
103,경상북도 영천시,1308181.0,1750297.0,949986.0,875427.0,1114595.0,1218354.0,3513633.0,662495.0,46474.0,11144838.0
104,경상북도 예천군,900667.0,622520.0,747036.0,140935.0,393691.0,710169.0,2135086.0,428764.00000000006,319469.0,6103733.0
105,경상북도 울릉군,300878.0,0.0,394795.0,6827.0,230770.0,4403.4285714285725,278262.5714285715,418448.4285714285,0.0,1732771.0
106,경상북도 울진군,679155.0,516835.0,626263.0,119363.0,1181194.0,208850.0,1021019.0,2350437.0000000005,738979.0,7147491.0
107,경상북도 의성군,510173.0,1732983.0,646849.0,299615.0,433039.0,743012.0,1384793.0,550080.0,132723.0,6374777.0
108,경상북도 청도군,746915.0,953553.5714285714,872564.0,109082.0,1439196.0,1454772.4285714286,2906608.571428572,334681.4285714285,381415.0,9307352.0
109,경상북도 청송군,109163.0,3975.0,251774.0,49212.0,1313884.0,196941.0,905471.0,1945298.0,88281.0,4569394.0
110,경상북도 칠곡군,1645886.0,2153059.0,1843517.0,415226.0,1862383.0,794187.0,8001578.0,1325801.0,569082.0,18316116.0
111,경상북도 포항시 남구,4850381.0,159939.57142857142,3011962.0,2085687.0,3260277.0,276367.4285714285,9857562.57142857,2454540.428571428,100216.0,26165944.0
112,경상북도 포항시 북구,2107121.0,973354.5714285714,1762915.0,4947223.0,2810300.0,408298.4285714285,10200063.57142857,3455940.428571428,74909.0,26849144.0
113,광주광역시 광산구,3604330.0,1184302.0,3766542.0,6235003.0,3620052.0,100472.0,20175657.0,11504.0,23392.0,38348013.0
114,광주광역시 남구,571524.0,514212.5714285714,1184205.0,2397885.0,987587.0,281302.4285714285,11934632.57142857,0.0,6830.0,17972459.0
115,광주광역시 동구,214498.0,427459.5714285715,4984774.0,7990436.0,2629171.0,797624.4285714286,12714723.57142857,0.0,5370.0,29832869.0
116,광주광역시 북구,1260373.0,263110.5714285715,8185695.0,5808571.0,2830434.0,406513.4285714285,21963240.571428575,0.0,5304.0,40801989.0
117,광주광역시 서구,4060388.0,187187.57142857142,4519073.0,10343865.0,3713390.0,233968.42857142858,19324510.571428575,136759.42857142858,1279.0,42628745.0
118,대구광역시 남구,458427.0,0.0,2100588.0,3444736.0,1319433.0,326105.4285714285,16056880.57142857,0.0,5228.0,23764996.0
119,대구광역시 달서구,467.0,459788.5714285715,7657132.0,11182355.0,3129640.0,141939.42857142858,22023991.571428575,1605357.4285714286,394649.0,46704070.0
120,대구광역시 달성군,541359.0,637681.5714285714,6073486.0,576790.0,1121796.0,1109583.4285714286,15120469.57142857,694798.4285714286,67214.0,26051928.0
121,대구광역시 동구,10257581.0,528990.5714285714,3858093.0,16345364.0,3550914.0,1339171.4285714286,14060973.57142857,40016.42857142858,184509.0,50274865.0
122,대구광역시 북구,642605.0,532719.5714285714,7504843.0,14991338.0,2944891.0,58206.428571428565,14723407.57142857,161236.42857142858,32109.0,41700523.0
123,대구광역시 서구,3306999.0,24077.571428571435,567317.0,6383835.0,1259892.0,2128.428571428572,5785098.571428571,0.0,522.0,17397015.0
124,대구광역시 수성구,29210.0,661495.5714285714,4314572.0,3282919.0,5123978.0,183203.42857142858,26711487.571428575,1905039.4285714286,12277.0,42332930.0
125,대구광역시 중구,180002.0,61347.57142857143,9016737.0,21214398.0,3609166.0,305928.4285714285,19251130.571428575,0.0,25254.0,53731822.0
126,대전광역시 대덕구,2494597.0,522346.5714285714,1321369.0,3878033.0,2349052.0,94086.42857142858,10505492.57142857,347196.4285714285,5407.0,21626329.0
127,대전광역시 동구,13507099.0,38351.571428571435,1768667.0,3058167.0,1549172.0,57154.428571428565,8891436.57142857,561814.4285714286,1182.0,29541794.0
128,대전광역시 서구,389404.0,192873.57142857142,3990020.0,14895342.0,2996764.0,259756.42857142855,24659365.571428575,2486950.428571428,8498.0,49987724.0
129,대전광역시 유성구,883346.0,939433.5714285714,4818251.0,13448992.0,5403394.0,238182.42857142858,23120525.571428575,0.0,15179.0,48965964.0
130,대전광역시 중구,2353756.0,60844.57142857143,7342914.0,6290557.0,1671840.0,173104.42857142858,16587430.57142857,93151.42857142858,2775.0,34685469.0
131,부산광역시 강서구,11655398.0,1262008.5714285714,3285410.0,2521439.0,1668727.0,54538.428571428565,11852850.57142857,931383.4285714286,20684.0,33361187.0
132,부산광역시 금정구,3173546.0,2011733.0,2003971.0,3504160.0,597591.0,2493047.0,11764202.0,26875.0,151363.0,25353884.0
133,부산광역시 기장군,585672.0,1866578.5714285714,4105946.0,7221941.0,2923586.0,2421596.428571428,15455636.57142857,1883026.4285714286,146877.0,36719242.0
134,부산광역시 남구,286893.0,225809.57142857142,6103080.0,5037915.0,1679644.0,246106.42857142858,9591274.57142857,2154266.428571428,0.0,25433739.0
135,부산광역시 동구,6304815.0,17393.571428571435,991926.0,6029908.0,4709764.0,169297.42857142858,7056460.571428571,1537467.4285714286,0.0,26925244.0
136,부산광역시 동래구,229710.0,545216.0,3656646.0,7911263.0,2718185.0,532770.0,13126979.0,906.0,1835869.0,30185290.0
137,부산광역시 부산진구,1227559.0,239250.57142857142,7696159.0,25976235.0,7341284.0,1360010.4285714286,17779951.571428575,0.0,26538.0,61717396.0
138,부산광역시 북구,2406314.0,612590.5714285714,1788819.0,4761736.0,1671789.0,121946.42857142858,8677521.57142857,453267.4285714285,1030.0,20603764.0
139,부산광역시 사상구,3487819.0,198971.57142857142,2206633.0,7166580.0,2056950.0,142825.42857142858,8638581.57142857,0.0,18471.0,23987751.0
140,부산광역시 사하구,1464811.0,449909.99999999994,1377158.0,4068080.0,934413.0,96214.0,8326957.0,4038319.0,1019.0,20384228.0
141,부산광역시 서구,2477799.0,94166.57142857142,1775958.0,1512813.0,2626926.0,250727.42857142858,4483115.571428571,4765222.428571429,2534.0,18098011.0
142,부산광역시 수영구,28790.0,181378.57142857142,1227380.0,7605849.0,3004085.0,117923.42857142858,15880190.57142857,4931295.428571429,6618.0,33091931.0
143,부산광역시 연제구,23616.0,40264.571428571435,338663.0,10129688.0,2153953.0,468851.4285714285,11121908.57142857,0.0,2678.0,24346700.0
144,부산광역시 영도구,253846.0,136600.57142857142,2431912.0,852555.0,1719139.0,2963818.428571428,8092003.571428571,0.0,182869.0,16700401.0
145,부산광역시 중구,250773.0,0.0,2745995.0,19200335.0,5514972.0,87762.42857142858,5943199.571428571,0.0,0.0,33796862.0
146,부산광역시 해운대구,1528447.0,777545.5714285714,7308538.0,12861000.0,12847891.0,189080.42857142858,18157146.571428575,5496732.428571429,313436.0,59588566.0
147,강원도 강릉시,1200411.0,541939.5714285714,2443694.0,3653703.0,6121711.0,835301.4285714286,12598197.57142857,4326377.428571429,164449.0,31993893.0
148,강원도 고성군,330270.0,597238.5714285714,853100.0,85791.0,4121695.0,470888.4285714285,3011678.571428572,2098177.428571428,42544.0,11720014.0
149,강원도 동해시,783774.0,141775.57142857142,966719.0,959092.0,2343695.0,104824.42857142858,2552934.571428572,2780738.428571428,430.0,10742519.0
150,강원도 삼척시,705552.0,159459.57142857142,487683.0,351830.0,4161496.0,72526.42857142858,2481051.571428572,1973443.4285714286,13249.0,10514935.0
151,강원도 속초시,1264312.0,193281.57142857142,926549.0,3359246.0,5438267.0,97696.42857142858,8485383.57142857,2364820.428571428,174372.0,22412903.0
152,강원도 양구군,309283.0,25615.571428571435,601742.0,67298.0,485991.0,27601.428571428572,621092.5714285714,306233.4285714285,3298.0,2556904.0
153,강원도 양양군,435622.0,1046843.5714285714,438783.0,331307.0,4366754.0,1354822.4285714286,3538498.571428572,3262011.428571428,169041.0,15052583.0
154,강원도 영월군,379710.0,80304.57142857142,887214.0,410182.0,1782512.0,1309007.4285714286,1000041.5714285714,251656.42857142855,9328.0,6218643.0
155,강원도 원주시,3085311.0,2845290.571428572,2589094.0,2889086.0,3494725.0,543346.4285714286,12337032.57142857,332642.4285714285,48915.0,28274475.0
156,강원도 인제군,930360.0,404205.0,766902.0,45576.0,1527079.0,918821.0,2157586.0,1789888.0,55621.0,8301599.0
157,강원도 정선군,622027.0,216241.57142857142,2320201.0,513149.0,2946497.0,74628.42857142858,821921.5714285714,426783.4285714285,2980.0,8053178.0
158,강원도 철원군,1347667.0,368179.0,921886.0,153051.0,637457.0,544501.0,1689699.0,1013189.0,12019.0,6393109.0
159,강원도 춘천시,1364865.0,4493585.0,3125821.0,1999888.0,3036222.0,259809.0,14114038.0,1167109.0,98008.0,28996486.0
160,강원도 태백시,805258.0,325908.5714285715,623943.0,415234.0,803549.0,99271.42857142858,1161267.5714285714,404333.4285714285,190.0,4747705.0
161,강원도 평창군,1386575.0,1126160.5714285714,1967782.0,277041.0,5531214.0,838896.4285714286,3425384.571428572,329635.4285714285,247325.0,15238764.0
162,강원도 홍천군,457635.0,3271430.571428572,2038967.0,49998.0,6398608.0,85129.42857142858,2920665.571428572,264963.4285714285,28124.0,15624271.0
163,강원도 화천군,637805.0,203030.0,1350995.0,33242.0,858254.0,87661.0,486122.0,193521.0,11372.0,3803476.0
164,강원도 횡성군,704083.0,2924438.571428572,480544.0,222269.0,2903347.0,24711.428571428572,3653794.571428572,470736.4285714285,47662.0,11540451.0
165,세종특별자치시 세종특별자치시,2281866.0,972631.5714285714,3820257.0,3856378.0,1193061.0,237538.42857142858,14441905.57142857,426218.4285714285,24627.0,27363780.0
166,울산광역시 남구,2270790.0,241575.57142857142,5401469.0,10299970.0,4160256.0,252597.42857142858,15009530.57142857,385655.4285714285,2288.0,38132501.0
167,울산광역시 동구,715762.0,0.0,2174375.0,1121282.0,1356444.0,44913.428571428565,4295842.571428571,1879919.4285714286,1751.0,11676375.0
168,울산광역시 북구,1447525.0,473032.5714285715,898379.0,5386159.0,1133874.0,165735.42857142858,10845316.57142857,83620.42857142858,25092.0,20567279.0
169,울산광역시 울주군,6921374.0,1870544.5714285714,1959645.0,1207939.0,2293901.0,875018.4285714286,10907589.57142857,3182703.428571428,278892.0,29606358.0
170,울산광역시 중구,22859.0,61917.57142857143,6024958.0,2623879.0,1720624.0,697230.4285714286,10955577.57142857,0.0,14647.0,22193009.0
171,인천광역시 강화군,923970.0,756900.5714285714,739477.0,1383921.0,2217075.0,1484317.4285714286,4986076.571428571,2197183.428571428,263109.0,15060631.0
172,인천광역시 계양구,165319.0,344631.5714285715,3563304.0,5981374.0,1083270.0,98666.42857142858,12688471.57142857,411913.4285714285,46044.0,24491746.0
173,인천광역시 남동구,465.0,704865.5714285714,6052279.0,12601699.0,3257953.0,229427.42857142858,23098111.571428575,365408.4285714285,129871.0,46548830.0
174,인천광역시 동구,715.0,89113.57142857142,700363.0,6283054.0,151125.0,812.4285714285716,1403455.5714285714,204753.42857142858,358.0,8942322.0
175,인천광역시 미추홀구,3972103.0,75140.57142857142,4779935.0,14217701.0,1796691.0,688301.4285714286,13160170.57142857,0.0,2326.0,38763567.0
176,인천광역시 부평구,11068.0,241808.57142857142,3957824.0,15681871.0,2186020.0,205547.42857142858,20213130.571428575,0.0,5960.0,42570977.0
177,인천광역시 서구,373029.0,3561214.571428572,5890128.0,9025123.0,1617827.0,115976.42857142858,24772415.571428575,69250.42857142858,13209.0,45546922.0
178,인천광역시 연수구,277289.0,1462879.5714285714,5370845.0,12445888.0,3853489.0,145168.42857142858,15995776.57142857,0.0,11901.0,39669433.0
179,인천광역시 옹진군,508611.0,485628.5714285715,48532.0,45778.0,1562892.0,11859.428571428572,1424946.5714285714,1484863.4285714286,54785.0,5736647.0
180,인천광역시 중구,24098107.0,1709811.5714285714,1566795.0,2768880.0,5021817.0,45880.428571428565,10975883.57142857,2168229.428571428,163390.0,48628030.0
181,전라남도 강진군,680219.0,553322.0,598801.0,123364.0,458022.0,876219.0,1011697.0,1007078.0,33516.0,5047634.0
182,전라남도 고흥군,980317.0,110514.0,803873.0,141399.0,802528.0,78773.0,898303.0,2563968.0,30946.0,6115894.0
183,전라남도 곡성군,1414336.0,461674.0,838190.0,151602.0,502984.0,275638.00000000006,1288615.0,99044.0,3484.0,4977078.0
184,전라남도 광양시,709297.0,167146.57142857142,898744.0,2731440.0,1806016.0,102763.42857142858,4893683.571428571,575033.4285714286,190421.0,12183052.0
185,전라남도 구례군,215537.0,34640.0,594442.0,129977.0,821734.0,1707182.0,1169120.0,644747.0,178400.0,5201175.0
186,전라남도 나주시,1478043.0,1282868.0,1417899.0,561437.0,1582856.0,403000.0,7681004.0,172840.0,76639.0,14597951.0
