,기초지자체,기타관광,레저스포츠,문화관광,쇼핑,숙박,역사관광,음식,자연관광,체험관광,외부방문자 수
183,전라남도 곡성군,1414336.0,461674.0,838190.0,151602.0,502984.0,256142.0,1288615.0,99044.0,3484.0,4977078.0
184,전라남도 광양시,709297.0,177503.71428571426,898744.0,2731440.0,1806016.0,104489.61904761905,4904040.714285715,588842.9523809524,190421.0,12183052.0
185,전라남도 구례군,215537.0,34640.0,594442.0,129977.0,821734.0,1707182.0,1169120.0,546545.0,178400.0,5201175.0
186,전라남도 나주시,1478043.0,1282868.0,1417899.0,561437.0,1582856.0,383504.0,7681004.0,172840.0,76639.0,14597951.0
187,전라남도 담양군,872160.0,375029.7142857143,1218506.0,194551.0,1077366.0,761469.6190476189,7309414.714285715,1796817.9523809524,159266.0,13837220.0
188,전라남도 목포시,5811674.0,69748.71428571429,2862310.0,2147926.0,2865720.0,24959.619047619046,8022984.714285715,844733.9523809524,6819.0,22729375.0
189,전라남도 무안군,1426652.0,1140271.714285714,1031229.0,1750107.0,1365921.0,131119.61904761905,5202450.714285715,1249344.9523809524,7357.0,13376954.0
190,전라남도 보성군,1701557.0,311608.0,516931.0,209104.0,720617.0,186108.0,1360780.0,1192022.0,297747.0,6300197.0
191,전라남도 순천시,5553037.0,678006.7142857143,1106777.0,2303232.0,1885036.0,1518140.619047619,8968243.714285713,397110.9523809524,50021.0,22532105.0
192,전라남도 신안군,2132628.0,18995.0,928693.0,36229.0,1227459.0,56231.0,552813.0,1529090.0,4025.0,6289824.0
193,전라남도 여수시,2470909.0,754482.7142857143,3123745.0,1493243.0,5376309.0,746832.6190476189,8875485.714285713,1478567.9523809524,31262.0,24423336.0
194,전라남도 영광군,1393391.0,333153.0,950202.0,119437.0,559449.0,709937.0,1929005.0,813252.0,9203.0,6620693.0
195,전라남도 영암군,716834.0,1779613.714285714,886706.0,51409.0,1700677.0,1085535.619047619,2079590.714285714,909098.9523809524,31106.0,9313164.0
196,전라남도 완도군,2460665.0,30589.0,320677.0,133328.0,531299.0,103005.0,547839.0,1369162.0,1166.0,5301330.0
197,전라남도 장성군,914517.0,926652.0,1260173.0,79887.0,871127.0,1229929.0,3147492.0,924670.0,34933.0,9192978.0
198,전라남도 장흥군,295870.0,508645.7142857143,871816.0,545674.0,503616.0,170203.61904761905,990053.7142857143,753666.9523809524,3065.0,4715065.0
199,전라남도 진도군,364992.0,66669.0,451126.0,108073.0,1698681.0,276475.0,735648.0,978579.0,11733.0,4495529.0
200,전라남도 함평군,354995.0,825505.7142857143,1375339.0,136807.0,303144.0,155329.61904761905,1715156.714285714,825060.9523809524,3749.0,5767587.0
201,전라남도 해남군,1278906.0,558905.0,1383226.0,183930.0,880157.0,1320665.0,1614546.0,745141.0,51066.0,7820139.0
202,전라남도 화순군,520424.0,1373667.714285714,1273631.0,123621.0,1142614.0,937725.6190476189,4785947.714285715,593025.9523809524,214461.0,11037619.0
203,전라북도 고창군,354945.0,798997.7142857143,972481.0,74064.0,891684.0,1798658.619047619,2147533.7142857146,1198536.9523809524,789504.0,9098815.0
204,전라북도 군산시,2036394.0,507650.7142857143,1471161.0,3331211.0,2747544.0,290601.61904761905,9721061.714285713,2025653.9523809524,5774.0,22209553.0
205,전라북도 김제시,1373921.0,704230.7142857143,796132.0,1036683.0,388663.0,1088267.619047619,4583529.714285715,540500.9523809524,40588.0,10625016.0
206,전라북도 남원시,1673998.0,658108.0,614145.0,475732.0,1956185.0,346881.0,2753867.0,643987.0,9025.0,8935616.0
207,전라북도 무주군,691727.0,1075440.0000000002,694126.0,84190.0,2594716.0,211498.0,1487120.0,452000.0,14749.0,7056994.0
208,전라북도 부안군,1299912.0,195876.71428571426,490141.0,373480.0,2174596.0,504882.61904761905,1811212.714285714,2204301.9523809524,15817.0,9142722.0
209,전라북도 순창군,873057.0,178725.71428571426,474177.0,72353.0,324341.0,564087.6190476189,1123198.714285714,685028.9523809524,93274.0,4460743.0
210,전라북도 완주군,1362177.0,612509.0,1764239.0,376957.0,3505219.0,858070.0,8918666.0,1042262.0,58888.0,18460178.0
211,전라북도 익산시,7096543.0,756378.0,2015930.0,1659750.0,1260562.0,579118.0,6686855.0,56738.0,118727.0,20191608.0
212,전라북도 임실군,1809102.0,596072.7142857143,1263252.0,97791.0,328480.0,110914.61904761905,2396054.7142857146,555798.9523809524,8541.0,7238435.0
213,전라북도 장수군,156675.0,641855.0,262881.0,29918.0,383411.0,166717.0,434710.0,667985.0,47122.0,2594820.0
214,전라북도 전주시 덕진구,4698885.0,221896.71428571426,6490970.0,1776234.0,3101536.0,12721.619047619046,14478998.714285713,1490153.9523809524,4205.0,32348101.0
215,전라북도 전주시 완산구,145885.0,122756.71428571428,2230691.0,4729699.0,4428618.0,4657615.619047619,18116927.714285716,0.0,10002.0,34488110.0
216,전라북도 정읍시,2315703.0,703944.0,1429338.0,543381.0,1007809.0,372477.0,3432801.0,327357.0,120116.0,10213933.0
217,전라북도 진안군,276014.0,352164.0,512687.0,68645.0,559744.0,460487.0,526475.0,1543413.0,113340.0,4216526.0
218,제주특별자치도 서귀포시,3976816.0,1728995.714285714,4910232.0,2609646.0,10543683.0,463700.61904761905,14910825.714285713,4749012.9523809515,567353.0,44533211.0
219,제주특별자치도 제주시,7290661.0,2438172.7142857146,4137342.0,3118217.0,9117714.0,361022.61904761905,24506140.714285716,7282347.9523809515,179020.0,58503136.0
220,충청남도 계룡시,388376.0,1037903.7142857143,516714.0,633017.0,381701.0,56721.61904761905,1756479.714285714,27145.95238095238,1900.0,4872362.0
221,충청남도 공주시,1838976.0,675382.7142857143,2041287.0,570591.0,2769609.0,5752371.619047619,9756384.714285713,598213.9523809524,153854.0,24228928.0
222,충청남도 금산군,1400800.0,732166.0,535893.0,866767.0,1222479.0,453755.0,3193310.0,547834.0,545381.0,9302076.0
223,충청남도 논산시,2694240.0,844151.0,1436889.0,803122.0,1560849.0,855353.0,5279797.0,968402.0,145493.0,14549304.0
224,충청남도 당진시,1765881.0,961977.7142857143,4380688.0,1001056.0,1418423.0,413288.61904761905,7526540.714285715,3314867.9523809524,13147.0,20868370.0
225,충청남도 보령시,1125357.0,762056.7142857143,1449540.0,1303140.0,3842053.0,105484.61904761905,4532799.714285715,3194164.9523809524,43871.0,16430966.0
226,충청남도 부여군,413860.0,757098.7142857143,1400083.0,1421289.0,1512721.0,1623089.619047619,2537013.7142857146,91528.95238095237,34127.0,9863212.0
227,충청남도 서산시,1288890.0,563698.7142857143,748435.0,1487193.0,1576913.0,2656174.6190476194,5421883.714285715,2546223.9523809524,40186.0,16402261.0
228,충청남도 서천군,1368786.0,77417.71428571429,978157.0,1238546.0,984578.0,294833.61904761905,1286026.714285714,2660389.9523809524,83118.0,9044445.0
229,충청남도 아산시,5504044.0,1870569.0,1791239.0,3019472.0,2251402.0,1227616.0,13185987.0,823661.0,1457698.0,30883424.0
230,충청남도 예산군,2493592.0,409196.0,562326.0,1199612.0,2399090.0,1489449.0,4033196.0,521099.0,317103.0,13385538.0
231,충청남도 천안시 동남구,3061330.0,2045022.714285714,5436928.0,5134445.0,3502046.0,962629.6190476189,18022259.714285716,325730.9523809524,266760.0,38829651.0
232,충청남도 천안시 서북구,249342.0,499636.7142857143,2014734.0,7237242.0,3101437.0,41215.61904761905,19991288.714285716,114051.95238095237,13000.0,33334449.0
233,충청남도 청양군,945693.0,198213.0,598398.0,130832.0,505122.0,312612.0,1114419.0,605079.0,10561.0,4224485.0
234,충청남도 태안군,644802.0,856392.7142857143,959736.0,478407.0,5013940.0,129988.61904761905,2680248.7142857146,5260182.9523809515,137662.0,16233697.0
235,충청남도 홍성군,1308313.0,30065.71428571429,1151733.0,990369.0,787902.0,302965.61904761905,4214558.714285715,2001288.9523809524,13918.0,10873615.0
236,충청북도 괴산군,1520854.0,175422.0,584582.0,301086.0,2524190.0,303061.0,1876306.0,2223016.0,93778.0,9405986.0
237,충청북도 단양군,1279385.0,368104.7142857143,1233206.0,775905.0,1579944.0,361489.61904761905,1667663.714285714,534647.9523809524,7644.0,7880411.0
238,충청북도 보은군,333609.0,770764.7142857143,628258.0,55449.0,737377.0,983417.6190476189,1006461.7142857143,798939.9523809524,1886.0,5388608.0
239,충청북도 영동군,1147737.0,668671.7142857143,467185.0,118337.0,615222.0,442227.61904761905,1326730.714285714,941566.9523809524,11973.0,5812210.0
240,충청북도 옥천군,1351394.0,271011.7142857143,1577519.0,142292.0,799709.0,560544.6190476189,3838732.7142857146,700661.9523809524,83928.0,9398385.0
241,충청북도 음성군,1409210.0,5815649.0,977190.0,578428.0,1348864.0,336359.0,6112406.0,744314.0,17658.0,17143676.0
242,충청북도 제천시,2033618.0,807747.7142857143,472219.0,1152379.0,3083082.0,377463.61904761905,4254724.714285715,866153.9523809524,74283.0,13194171.0
243,충청북도 증평군,549039.0,728529.7142857143,332824.0,115878.0,492247.0,30445.619047619046,2429257.7142857146,388540.9523809524,75774.0,5215036.0
244,충청북도 진천군,748825.0,3088481.7142857146,523328.0,260286.0,1242760.0,998195.6190476189,4037658.7142857146,492837.9523809524,16533.0,11481520.0
245,충청북도 청주시 상당구,1850280.0,979889.7142857143,4581285.0,2613557.0,2309272.0,1020100.6190476189,12954192.714285713,526141.9523809524,92338.0,26999556.0
246,충청북도 청주시 서원구,223980.0,1264875.714285714,1457317.0,3362332.0,423278.0,262803.61904761905,18782873.714285716,0.0,433519.0,26257961.0
247,충청북도 청주시 청원구,4895284.0,1301795.714285714,2365508.0,1177061.0,2141527.0,315092.61904761905,10762431.714285713,161741.95238095237,41590.0,23234532.0
248,충청북도 청주시 흥덕구,8888731.0,1131493.714285714,1334667.0,5943814.0,2462568.0,32218.61904761905,11691715.714285713,0.0,14205.0,31567339.0
249,충청북도 충주시,1603925.0,5534744.714285715,1549647.0,1355454.0,2735128.0,231611.61904761905,6985132.714285715,1003027.9523809524,554248.0,21624987.0
