기준연월,지역명,방문자 수
202201,충청남도,1.1609252E7
202202,충청남도,9832602.0
202203,충청남도,1.2205485E7
202204,충청남도,1.2805313E7
202205,충청남도,1.4425627E7
202206,충청남도,1.319746E7
202207,충청남도,1.4180561E7
202208,충청남도,1.4484879E7
202209,충청남도,1.5843104E7
202210,충청남도,1.5448886E7
202211,충청남도,1.2940585E7
202212,충청남도,1.1024049E7
202301,충청남도,1.2660157E7
202302,충청남도,1.13019E7
202303,충청남도,1.4887249E7
202304,충청남도,1.3563243E7
202305,충청남도,1.4477968E7
202306,충청남도,1.3408886E7
