기준연월,지역명,방문자 수
202201,전라남도,9890653.0
202202,전라남도,8073028.0
202203,전라남도,9178246.0
202204,전라남도,9743255.0
202205,전라남도,1.0410042E7
202206,전라남도,1.0333194E7
202207,전라남도,1.5471324E7
202208,전라남도,1.1909451E7
202209,전라남도,1.187108E7
202210,전라남도,1.1744337E7
202211,전라남도,1.0006948E7
202212,전라남도,8600850.0
202301,전라남도,1.0619384E7
202302,전라남도,8461226.0
202303,전라남도,1.1153705E7
202304,전라남도,1.1046449E7
202305,전라남도,1.1505279E7
202306,전라남도,1.0070728E7
